Codigo distrito;Nombre tipo zona;Nit cliente-sucursal;Recency;Monetary;Frequency;Distrito-Nombretipozona;Cluster;Letra cluster
60;Artes graficas;91216293-1;24;1,0;2;60-Artes graficas;Cluster 2;D
60;Artes graficas;91223718-1;24;1,0;5;60-Artes graficas;Cluster 2;D
60;Artes graficas;91226680-1;23;1,0;4;60-Artes graficas;Cluster 2;D
60;Artes graficas;91227729-1;23;1,0;1;60-Artes graficas;Cluster 2;D
60;Artes graficas;91290409-1;19;1,0;3;60-Artes graficas;Cluster 2;D
60;Artes graficas;91344944-1;22;1,0;3;60-Artes graficas;Cluster 2;D
60;Artes graficas;91463022-1;23;1,0;3;60-Artes graficas;Cluster 2;D
60;Artes graficas;91493566-1;22;1,0;3;60-Artes graficas;Cluster 2;D
60;Artes graficas;91538889-1;24;1,0;2;60-Artes graficas;Cluster 2;D
60;Artes graficas;1014249878-1;3;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;1090412807-2;2;2,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;1091658654-1;5;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;1095810054-1;5;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;1098620910-1;2;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;1098622117-1;7;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;1098628365-1;3;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;1098654871-1;3;1,0;3;60-Artes graficas;Cluster 4;E
60;Artes graficas;1098712485-1;2;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;1098742526-1;1;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;1106392972-1;3;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;13835764-2;5;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;30210450-1;5;1,0;5;60-Artes graficas;Cluster 4;E
60;Artes graficas;37729047-1;6;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;37752358-1;8;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;5542607-1;3;1,0;3;60-Artes graficas;Cluster 4;E
60;Artes graficas;63309471-1;8;1,0;3;60-Artes graficas;Cluster 4;E
60;Artes graficas;63359570-1;2;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;63445729-1;2;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;71590532-1;7;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;890200402-1;5;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;900254204-1;8;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;900368065-1;1;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;900434017-1;8;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;900834990-1;1;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;901036608-1;4;1,0;3;60-Artes graficas;Cluster 4;E
60;Artes graficas;901043250-1;8;1,0;4;60-Artes graficas;Cluster 4;E
60;Artes graficas;901262325-1;9;1,0;3;60-Artes graficas;Cluster 4;E
60;Artes graficas;901474542-1;8;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;91209199-1;8;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;91294568-1;7;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;91296066-1;5;1,0;2;60-Artes graficas;Cluster 4;E
60;Artes graficas;91472508-1;5;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;91472879-1;3;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;91512077-1;2;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;91519703-1;1;1,0;1;60-Artes graficas;Cluster 4;E
60;Artes graficas;1090412807-1;24;4,0;24;60-Artes graficas;Cluster 3;A
60;Artes graficas;1098628912-1;24;3,0;19;60-Artes graficas;Cluster 3;A
60;Artes graficas;13544974-2;24;5,0;18;60-Artes graficas;Cluster 3;A
60;Artes graficas;13720024-1;24;7,0;23;60-Artes graficas;Cluster 3;A
60;Artes graficas;13848603-1;24;10,0;23;60-Artes graficas;Cluster 3;A
60;Artes graficas;17328560-1;24;3,0;23;60-Artes graficas;Cluster 3;A
60;Artes graficas;52125174-1;24;1,0;17;60-Artes graficas;Cluster 3;A
60;Artes graficas;5736392-2;23;2,0;18;60-Artes graficas;Cluster 3;A
60;Artes graficas;63293550-1;24;1,0;21;60-Artes graficas;Cluster 3;A
60;Artes graficas;63294717-1;22;2,0;18;60-Artes graficas;Cluster 3;A
60;Artes graficas;63451334-1;24;14,0;19;60-Artes graficas;Cluster 3;A
60;Artes graficas;804012564-1;24;3,0;19;60-Artes graficas;Cluster 3;A
60;Artes graficas;88211595-1;23;2,0;20;60-Artes graficas;Cluster 3;A
60;Artes graficas;890209503-1;24;6,0;23;60-Artes graficas;Cluster 3;A
60;Artes graficas;890210317-1;24;24,0;18;60-Artes graficas;Cluster 3;A
60;Artes graficas;900031638-1;24;17,0;22;60-Artes graficas;Cluster 3;A
60;Artes graficas;900048643-1;24;3,0;17;60-Artes graficas;Cluster 3;A
60;Artes graficas;900048643-2;24;1,0;24;60-Artes graficas;Cluster 3;A
60;Artes graficas;900063355-1;21;4,0;20;60-Artes graficas;Cluster 3;A
60;Artes graficas;900211648-1;24;4,0;19;60-Artes graficas;Cluster 3;A
60;Artes graficas;900435672-1;24;11,0;24;60-Artes graficas;Cluster 3;A
60;Artes graficas;901011466-1;24;2,0;24;60-Artes graficas;Cluster 3;A
60;Artes graficas;901017510-1;24;12,0;24;60-Artes graficas;Cluster 3;A
60;Artes graficas;901018827-1;23;2,0;20;60-Artes graficas;Cluster 3;A
60;Artes graficas;901116038-2;24;1,0;24;60-Artes graficas;Cluster 3;A
60;Artes graficas;901117233-1;24;2,0;19;60-Artes graficas;Cluster 3;A
60;Artes graficas;901162610-1;24;4,0;16;60-Artes graficas;Cluster 3;A
60;Artes graficas;901210627-1;24;2,0;24;60-Artes graficas;Cluster 3;A
60;Artes graficas;901249651-1;24;3,0;22;60-Artes graficas;Cluster 3;A
60;Artes graficas;91161992-1;23;2,0;17;60-Artes graficas;Cluster 3;A
60;Artes graficas;91180977-1;24;3,0;23;60-Artes graficas;Cluster 3;A
60;Artes graficas;91262122-1;24;1,0;17;60-Artes graficas;Cluster 3;A
60;Artes graficas;91269385-2;24;3,0;20;60-Artes graficas;Cluster 3;A
60;Artes graficas;91471529-1;24;2,0;18;60-Artes graficas;Cluster 3;A
60;Artes graficas;91485610-1;24;6,0;16;60-Artes graficas;Cluster 3;A
60;Artes graficas;91521288-1;24;7,0;24;60-Artes graficas;Cluster 3;A
60;Artes graficas;91542644-1;23;2,0;17;60-Artes graficas;Cluster 3;A
60;Artes graficas;1095822805-1;9;1,0;6;60-Artes graficas;Cluster 0;C
60;Artes graficas;1098607684-1;10;1,0;2;60-Artes graficas;Cluster 0;C
60;Artes graficas;1098674975-1;15;1,0;2;60-Artes graficas;Cluster 0;C
60;Artes graficas;1098678859-1;18;1,0;6;60-Artes graficas;Cluster 0;C
60;Artes graficas;1098753280-1;17;2,0;3;60-Artes graficas;Cluster 0;C
60;Artes graficas;1098777490-1;11;1,0;2;60-Artes graficas;Cluster 0;C
60;Artes graficas;1098795352-1;15;1,0;3;60-Artes graficas;Cluster 0;C
60;Artes graficas;1101753580-1;16;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;1102394902-1;17;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;13723341-1;15;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;13742650-1;10;1,0;4;60-Artes graficas;Cluster 0;C
60;Artes graficas;13822858-2;17;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;37546571-1;16;1,0;6;60-Artes graficas;Cluster 0;C
60;Artes graficas;37844729-1;17;1,0;3;60-Artes graficas;Cluster 0;C
60;Artes graficas;4192789-1;10;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;49656238-1;17;1,0;6;60-Artes graficas;Cluster 0;C
60;Artes graficas;51915173-1;14;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;63281749-1;10;1,0;2;60-Artes graficas;Cluster 0;C
60;Artes graficas;63499090-1;16;1,0;8;60-Artes graficas;Cluster 0;C
60;Artes graficas;63547898-1;9;1,0;7;60-Artes graficas;Cluster 0;C
60;Artes graficas;79850876-1;16;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;800252094-1;12;1,0;3;60-Artes graficas;Cluster 0;C
60;Artes graficas;804008900-1;14;1,0;2;60-Artes graficas;Cluster 0;C
60;Artes graficas;900319470-1;15;1,0;4;60-Artes graficas;Cluster 0;C
60;Artes graficas;900343825-1;13;1,0;5;60-Artes graficas;Cluster 0;C
60;Artes graficas;900390141-1;15;2,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;900829295-1;18;1,0;5;60-Artes graficas;Cluster 0;C
60;Artes graficas;900871904-1;16;1,0;6;60-Artes graficas;Cluster 0;C
60;Artes graficas;901017510-2;14;3,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;901065157-1;14;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;901066581-1;11;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;901097010-1;15;1,0;7;60-Artes graficas;Cluster 0;C
60;Artes graficas;901127313-1;18;1,0;4;60-Artes graficas;Cluster 0;C
60;Artes graficas;901144093-1;17;1,0;4;60-Artes graficas;Cluster 0;C
60;Artes graficas;901194950-1;12;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;901224123-1;9;1,0;8;60-Artes graficas;Cluster 0;C
60;Artes graficas;901263413-1;10;1,0;3;60-Artes graficas;Cluster 0;C
60;Artes graficas;901272664-1;16;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;901326959-1;15;1,0;3;60-Artes graficas;Cluster 0;C
60;Artes graficas;901335504-1;11;1,0;3;60-Artes graficas;Cluster 0;C
60;Artes graficas;901340078-1;14;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;901351975-1;12;1,0;4;60-Artes graficas;Cluster 0;C
60;Artes graficas;901407722-1;9;3,0;7;60-Artes graficas;Cluster 0;C
60;Artes graficas;901470467-1;15;1,0;4;60-Artes graficas;Cluster 0;C
60;Artes graficas;91155622-1;14;1,0;4;60-Artes graficas;Cluster 0;C
60;Artes graficas;91269371-1;16;1,0;6;60-Artes graficas;Cluster 0;C
60;Artes graficas;91273401-1;10;1,0;1;60-Artes graficas;Cluster 0;C
60;Artes graficas;91279443-1;14;1,0;5;60-Artes graficas;Cluster 0;C
60;Artes graficas;91279621-1;12;1,0;2;60-Artes graficas;Cluster 0;C
60;Artes graficas;91293968-1;9;1,0;4;60-Artes graficas;Cluster 0;C
60;Artes graficas;91472792-1;12;1,0;8;60-Artes graficas;Cluster 0;C
60;Artes graficas;91517729-1;12;1,0;5;60-Artes graficas;Cluster 0;C
60;Artes graficas;91521729-1;17;1,0;5;60-Artes graficas;Cluster 0;C
60;Artes graficas;91540748-1;15;2,0;9;60-Artes graficas;Cluster 0;C
60;Institucional;1005309794-1;20;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;1083015737-1;24;1,0;6;60-Institucional;Cluster 2;E
60;Institucional;1095814102-1;23;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;1095815252-1;18;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;1098627232-1;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;1098646836-1;23;1,0;6;60-Institucional;Cluster 2;E
60;Institucional;1098649669-1;17;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;1098689203-1;24;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;1098708191-1;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;1098729665-1;24;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;13514980-1;18;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;13741400-1;18;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;13843067-1;21;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;13874239-1;24;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;27879202-1;23;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;28009887-1;23;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;28241532-1;23;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;28494318-1;21;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;37750118-1;21;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;37886522-2;23;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;43402265-1;23;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;4466891-1;22;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;4991927-1;23;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;5565015-1;23;1,0;6;60-Institucional;Cluster 2;E
60;Institucional;63319856-1;23;1,0;5;60-Institucional;Cluster 2;E
60;Institucional;63528513-1;23;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;800048212-1;22;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;800066167-1;24;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;800094605-1;21;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;800152751-1;20;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;800159218-1;23;1,0;6;60-Institucional;Cluster 2;E
60;Institucional;804000673-1;21;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;804001112-1;24;1,0;5;60-Institucional;Cluster 2;E
60;Institucional;804001265-1;23;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;804002861-1;21;1,0;5;60-Institucional;Cluster 2;E
60;Institucional;804009702-1;24;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;804012475-1;24;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;804015942-1;19;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;804016472-1;24;1,0;7;60-Institucional;Cluster 2;E
60;Institucional;824004997-2;24;1,0;5;60-Institucional;Cluster 2;E
60;Institucional;830004464-1;19;1,0;5;60-Institucional;Cluster 2;E
60;Institucional;88152328-1;18;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;890200722-1;21;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;890201055-1;19;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;890201262-1;23;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;890206203-1;23;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;890206358-1;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;890206735-2;23;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;890208107-1;22;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;890208946-1;21;1,0;6;60-Institucional;Cluster 2;E
60;Institucional;890209099-1;24;1,0;7;60-Institucional;Cluster 2;E
60;Institucional;890209732-1;21;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;890210914-1;23;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;890211132-1;18;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;900011869-1;24;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;900109762-1;19;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;900159065-1;23;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;900171022-1;22;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900198499-1;22;1,0;5;60-Institucional;Cluster 2;E
60;Institucional;900215169-1;22;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;900250796-1;24;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;900276383-1;20;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900319753-1;23;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;900363356-1;17;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900390239-2;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900421830-2;18;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900436256-2;24;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;900465809-1;23;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900470792-1;23;1,0;6;60-Institucional;Cluster 2;E
60;Institucional;900475937-2;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900479822-1;18;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;900513315-1;23;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;900515759-2;20;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900563991-2;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900575130-1;19;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;900581154-1;21;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;900605404-1;22;1,0;7;60-Institucional;Cluster 2;E
60;Institucional;900642973-1;22;1,0;6;60-Institucional;Cluster 2;E
60;Institucional;900644447-1;21;1,0;6;60-Institucional;Cluster 2;E
60;Institucional;900698365-1;22;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900768650-1;23;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;900792910-1;23;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900877044-1;20;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;900960281-1;24;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;900965542-1;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;901079705-2;20;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;901121952-1;24;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;901123561-1;24;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;901136030-2;24;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;901143055-1;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;901164552-1;23;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;901199361-1;19;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;901204316-2;18;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;901230978-2;24;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;901255244-1;24;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;901260373-1;24;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;901268990-1;23;1,0;5;60-Institucional;Cluster 2;E
60;Institucional;901330161-1;20;1,0;7;60-Institucional;Cluster 2;E
60;Institucional;901525969-1;24;1,0;4;60-Institucional;Cluster 2;E
60;Institucional;901534382-1;18;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;901561723-2;20;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;901562798-1;18;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;901623269-1;23;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;91205799-1;24;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;91213556-1;23;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;91217821-1;19;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;91220038-1;18;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;91246702-1;23;1,0;5;60-Institucional;Cluster 2;E
60;Institucional;91261226-1;21;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;91266152-1;22;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;91490663-2;24;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;91497719-1;18;1,0;2;60-Institucional;Cluster 2;E
60;Institucional;91506745-1;23;1,0;3;60-Institucional;Cluster 2;E
60;Institucional;91529498-1;17;1,0;1;60-Institucional;Cluster 2;E
60;Institucional;1095797678-1;6;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;1098630608-1;9;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;1098690052-1;8;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;1098794153-1;7;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;13744609-1;6;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;13837042-1;2;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;13921668-1;3;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;17179188-1;8;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;37751004-1;7;1,0;4;60-Institucional;Cluster 3;C
60;Institucional;63325896-1;8;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;63342366-1;3;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;63449659-1;3;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;800013912-1;7;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;800027004-1;5;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;800054946-1;3;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;800117204-1;8;1,0;4;60-Institucional;Cluster 3;C
60;Institucional;800207363-2;5;1,0;5;60-Institucional;Cluster 3;C
60;Institucional;804001357-1;4;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;804002957-1;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;804004840-1;6;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;804006933-1;3;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;804007120-1;5;1,0;3;60-Institucional;Cluster 3;C
60;Institucional;804007120-2;7;1,0;6;60-Institucional;Cluster 3;C
60;Institucional;804009341-1;3;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;804014583-1;2;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;804016540-1;6;1,0;3;60-Institucional;Cluster 3;C
60;Institucional;88161310-1;6;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;890201054-1;2;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;890201725-1;6;4,0;6;60-Institucional;Cluster 3;C
60;Institucional;890203155-1;2;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;890204109-1;7;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;890206041-1;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;890207047-2;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;890209751-1;9;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;890211546-1;6;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;890270661-1;9;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;900003663-1;6;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;900177138-1;6;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;900218984-1;7;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;900256370-1;7;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;900263509-1;6;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;900348230-1;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;900361839-1;6;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;900434590-1;5;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;900434593-1;4;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;900490964-1;4;1,0;2;60-Institucional;Cluster 3;C
60;Institucional;900511135-1;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;900536348-1;5;1,0;4;60-Institucional;Cluster 3;C
60;Institucional;900604034-1;2;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;900767087-2;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;900824616-1;7;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;900960837-1;5;1,0;3;60-Institucional;Cluster 3;C
60;Institucional;900969922-1;3;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;901035015-1;3;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;901138622-1;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;901155481-1;5;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;901224421-1;2;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;901301107-2;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;901353495-1;2;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;901503108-1;8;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;91203505-1;4;1,0;3;60-Institucional;Cluster 3;C
60;Institucional;91260253-1;5;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;91262146-1;9;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;91276718-1;5;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;91295934-1;2;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;91454078-1;3;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;91500047-1;3;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;91536724-1;2;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;99276514-1;1;1,0;1;60-Institucional;Cluster 3;C
60;Institucional;1098606386-2;17;1,0;17;60-Institucional;Cluster 1;B
60;Institucional;1098623419-1;24;1,0;10;60-Institucional;Cluster 1;B
60;Institucional;27976973-1;22;1,0;12;60-Institucional;Cluster 1;B
60;Institucional;37336607-1;23;1,0;16;60-Institucional;Cluster 1;B
60;Institucional;37834147-1;23;1,0;12;60-Institucional;Cluster 1;B
60;Institucional;4236315-1;24;1,0;13;60-Institucional;Cluster 1;B
60;Institucional;5670719-1;24;1,0;13;60-Institucional;Cluster 1;B
60;Institucional;5796974-1;24;1,0;11;60-Institucional;Cluster 1;B
60;Institucional;79154406-2;24;1,0;10;60-Institucional;Cluster 1;B
60;Institucional;800013728-1;19;1,0;17;60-Institucional;Cluster 1;B
60;Institucional;800053529-1;24;1,0;17;60-Institucional;Cluster 1;B
60;Institucional;800060530-1;24;1,0;9;60-Institucional;Cluster 1;B
60;Institucional;800126688-1;23;1,0;13;60-Institucional;Cluster 1;B
60;Institucional;800156167-1;23;1,0;11;60-Institucional;Cluster 1;B
60;Institucional;802016654-2;24;1,0;10;60-Institucional;Cluster 1;B
60;Institucional;804000044-1;23;1,0;10;60-Institucional;Cluster 1;B
60;Institucional;804003167-1;24;1,0;15;60-Institucional;Cluster 1;B
60;Institucional;804005268-1;23;1,0;10;60-Institucional;Cluster 1;B
60;Institucional;804009247-1;23;1,0;10;60-Institucional;Cluster 1;B
60;Institucional;804014984-1;23;1,0;9;60-Institucional;Cluster 1;B
60;Institucional;804017457-1;24;1,0;14;60-Institucional;Cluster 1;B
60;Institucional;830515132-2;24;1,0;12;60-Institucional;Cluster 1;B
60;Institucional;834001328-1;23;1,0;9;60-Institucional;Cluster 1;B
60;Institucional;860053274-1;23;1,0;8;60-Institucional;Cluster 1;B
60;Institucional;890112870-2;24;1,0;12;60-Institucional;Cluster 1;B
60;Institucional;890200110-1;24;1,0;17;60-Institucional;Cluster 1;B
60;Institucional;890200162-1;24;3,0;17;60-Institucional;Cluster 1;B
60;Institucional;890200162-2;24;2,0;10;60-Institucional;Cluster 1;B
60;Institucional;890200219-1;24;1,0;9;60-Institucional;Cluster 1;B
60;Institucional;890201280-1;24;1,0;17;60-Institucional;Cluster 1;B
60;Institucional;890203129-1;23;1,0;8;60-Institucional;Cluster 1;B
60;Institucional;890203463-1;24;1,0;11;60-Institucional;Cluster 1;B
60;Institucional;890203580-1;24;1,0;10;60-Institucional;Cluster 1;B
60;Institucional;890204162-1;24;1,0;14;60-Institucional;Cluster 1;B
60;Institucional;890205145-1;23;1,0;14;60-Institucional;Cluster 1;B
60;Institucional;890205258-1;24;1,0;13;60-Institucional;Cluster 1;B
60;Institucional;890206351-1;24;2,0;15;60-Institucional;Cluster 1;B
60;Institucional;890207047-1;24;1,0;16;60-Institucional;Cluster 1;B
60;Institucional;890209654-1;24;1,0;8;60-Institucional;Cluster 1;B
60;Institucional;890211562-1;24;1,0;17;60-Institucional;Cluster 1;B
60;Institucional;890212407-1;24;1,0;11;60-Institucional;Cluster 1;B
