Codigo distrito;Nombre tipo zona;Nit cliente-sucursal;Recency;Monetary;Frequency;Distrito-Nombretipozona
115;Mayorista;1760651623-1;8;49683;8;115-Mayorista
115;Mayorista;1760674464-1;24;138979;21;115-Mayorista
115;Mayorista;1761132131-1;24;45616;20;115-Mayorista
115;Mayorista;1761193305-1;6;117;1;115-Mayorista
115;Mayorista;1761421219-1;23;156997;23;115-Mayorista
115;TIG;1870049127-1;24;10724;7;115-TIG
115;TIG;870265361-1;21;7157;13;115-TIG
115;TIG;870296919-1;22;61964;22;115-TIG
115;TIG;870310558-1;13;1079;8;115-TIG
115;TIG;870313174-1;24;13023;15;115-TIG
115;TIG;1913794774-1;24;941;8;115-TIG
115;TIG;1913794984-1;24;5813;5;115-TIG
115;TIG;1913815380-1;23;15790;15;115-TIG
115;TIG;1913836831-1;24;4718;12;115-TIG
115;TIG;1913883383-1;24;12598;7;115-TIG
115;TIG;1916958290-1;15;889;3;115-TIG
115;TIG;1920678700-1;24;13713;21;115-TIG
115;TIG;1920679507-1;24;8403;15;115-TIG
115;TIG;1920682718-1;24;24657;21;115-TIG
115;TIG;1948063077-1;20;16751;7;115-TIG
115;TIG;875950198-1;24;33330;22;115-TIG
115;TIG;875952238-1;4;315;1;115-TIG
115;TIG;884418130-1;24;39009;23;115-TIG
115;TIG;884902602-1;24;6796;13;115-TIG
115;TIG;885089651-1;23;18949;13;115-TIG
115;TIG;890260883-1;15;2148;5;115-TIG
115;TIG;890316535-1;24;16046;20;115-TIG
115;TIG;890423545-1;14;2032;2;115-TIG
115;TIG;890427578-1;22;7138;12;115-TIG
115;TIG;864624466-1;23;16277;16;115-TIG
115;TIG;935092981-1;11;1943;2;115-TIG
115;TIG;935113942-1;24;26424;21;115-TIG
115;TIG;935115487-1;24;7623;9;115-TIG
115;TIG;935136532-1;24;153715;19;115-TIG
115;TIG;1670034349-1;23;9042;7;115-TIG
115;TIG;1670035411-1;24;36450;9;115-TIG
115;TIG;1760046289-1;18;9066;7;115-TIG
115;TIG;1760127106-1;24;645;2;115-TIG
115;TIG;1760205612-1;24;77861;12;115-TIG
115;TIG;1760323823-1;17;5463;6;115-TIG
115;TIG;1760553153-1;24;108088;22;115-TIG
115;TIG;1760639251-1;14;437;1;115-TIG
115;TIG;1760888651-1;23;12363;18;115-TIG
115;TIG;1760931346-1;17;602;2;115-TIG
115;TIG;1761178542-1;24;44560;16;115-TIG
115;TIG;1761314840-1;24;41806;18;115-TIG
115;TIG;1761325401-1;24;8630;7;115-TIG
115;TIG;1761412132-1;24;7003;22;115-TIG
115;TIG;953438913-1;24;55170;20;115-TIG
115;V Industria;870255680-1;24;15892;23;115-V Industria
115;V Industria;870269603-1;24;7560;23;115-V Industria
115;V Industria;870316747-1;14;251;1;115-V Industria
115;V Industria;1913797946-1;8;775;8;115-V Industria
115;V Industria;1913811093-1;22;592;4;115-V Industria
115;V Industria;1913834990-1;23;73;2;115-V Industria
115;V Industria;1913883106-1;13;185;1;115-V Industria
115;V Industria;1913886815-1;1;22;1;115-V Industria
115;V Industria;890311429-1;24;953;2;115-V Industria
115;V Industria;890321027-1;23;1772;7;115-V Industria
115;V Industria;890321916-1;2;220;1;115-V Industria
115;V Industria;890332060-1;19;88;1;115-V Industria
115;V Industria;1660056179-1;3;152;1;115-V Industria
115;V Industria;1660060487-1;20;128;1;115-V Industria
115;V Industria;1660063742-1;24;26759;24;115-V Industria
115;V Industria;1660070797-1;24;16944;24;115-V Industria
115;V Industria;1660157885-1;23;6065;23;115-V Industria
115;V Industria;1660222830-1;24;5500;18;115-V Industria
115;V Industria;1660256546-1;24;218473;24;115-V Industria
115;V Industria;1660278877-1;3;138;1;115-V Industria
115;V Industria;1660283530-1;24;90238;18;115-V Industria
115;V Industria;1670029610-1;24;2767;23;115-V Industria
115;V Industria;1670031223-1;23;1749;2;115-V Industria
115;V Industria;1670031410-1;24;16927;23;115-V Industria
115;V Industria;1670032137-1;24;2879;11;115-V Industria
115;V Industria;1670032404-1;23;13260;17;115-V Industria
115;V Industria;1670033151-1;22;1382;7;115-V Industria
115;V Industria;1670033440-1;23;5728;22;115-V Industria
115;V Industria;1670033693-1;11;428;3;115-V Industria
115;V Industria;1670033904-1;20;852;1;115-V Industria
115;V Industria;1670034730-1;24;1718;2;115-V Industria
115;V Industria;1670035379-1;24;3594;24;115-V Industria
115;V Industria;1670035394-1;1;77;1;115-V Industria
115;V Industria;1690100318-1;24;4826;24;115-V Industria
115;V Industria;1690534898-1;24;87988;24;115-V Industria
115;V Industria;1750828770-1;24;7541;6;115-V Industria
115;V Industria;1750829035-1;24;14188;21;115-V Industria
115;V Industria;1750829072-1;24;8890;20;115-V Industria
115;V Industria;1750829410-1;24;78555;24;115-V Industria
115;V Industria;1750829621-1;24;12278;21;115-V Industria
115;V Industria;1750829716-1;21;3800;2;115-V Industria
115;V Industria;1750829961-1;23;284350;14;115-V Industria
115;V Industria;1750830073-1;24;175954;24;115-V Industria
115;V Industria;1750830370-1;24;114488;24;115-V Industria
115;V Industria;1750830385-1;23;9410;8;115-V Industria
115;V Industria;1750830855-1;23;720;3;115-V Industria
115;V Industria;1750831208-1;10;3323;7;115-V Industria
115;V Industria;1750831647-1;14;212;1;115-V Industria
115;V Industria;1750831926-1;21;1165;3;115-V Industria
115;V Industria;1750833336-1;9;788;9;115-V Industria
115;V Industria;1750833609-1;21;2179;8;115-V Industria
115;V Industria;1750833790-1;24;6156;24;115-V Industria
115;V Industria;1750833889-1;24;611486;24;115-V Industria
115;V Industria;1750834075-1;24;8726;21;115-V Industria
115;V Industria;1750834847-1;24;11655;22;115-V Industria
115;V Industria;1750835621-1;24;2559;2;115-V Industria
115;V Industria;1750835835-1;23;3869;10;115-V Industria
115;V Industria;1750836151-1;24;148690;24;115-V Industria
115;V Industria;1750836598-1;24;13173;21;115-V Industria
115;V Industria;1760038949-1;24;580;16;115-V Industria
115;V Industria;1760108397-1;24;450119;24;115-V Industria
115;V Industria;1760112485-1;24;27144;12;115-V Industria
115;V Industria;1760136453-1;24;23065;24;115-V Industria
115;V Industria;1760270365-1;24;3384;1;115-V Industria
115;V Industria;1760302308-1;23;373029;23;115-V Industria
115;V Industria;1760335149-1;24;5959;11;115-V Industria
115;V Industria;1760348396-1;24;54967;24;115-V Industria
115;V Industria;1760439702-1;23;540;1;115-V Industria
115;V Industria;1760452349-1;24;2499;24;115-V Industria
115;V Industria;1760521582-1;23;212;2;115-V Industria
115;V Industria;1760727803-1;22;644;6;115-V Industria
115;V Industria;1760819007-1;20;10325;18;115-V Industria
115;V Industria;1760849500-1;18;106;1;115-V Industria
115;V Industria;1760866279-1;20;1554;12;115-V Industria
115;V Industria;1760888906-1;8;145;3;115-V Industria
115;V Industria;1761020568-1;24;4215;19;115-V Industria
115;V Industria;1761028584-1;24;724;6;115-V Industria
115;V Industria;1761067735-1;3;454;3;115-V Industria
115;V Industria;1761075914-1;11;1674;11;115-V Industria
115;V Industria;1761198451-1;22;518;5;115-V Industria
115;V Industria;1761236422-1;22;58;2;115-V Industria
115;V Industria;1761354390-1;2;403;2;115-V Industria
115;V Industria;1761389759-1;24;1485;10;115-V Industria
115;V Industria;1761392726-1;17;403;2;115-V Industria
115;V Industria;1761445303-1;23;1387;6;115-V Industria
115;V Industria;1761461526-1;24;2795;16;115-V Industria
115;V Industria;1761469457-1;24;10244;10;115-V Industria
116;Artes graficas;1863833011-1;24;636;2;116-Artes graficas
116;Artes graficas;1876063281-1;24;21156;11;116-Artes graficas
116;Artes graficas;1914572618-1;11;2424;1;116-Artes graficas
116;Artes graficas;1921750368-1;23;13193;6;116-Artes graficas
116;Artes graficas;1921760124-1;18;21801;12;116-Artes graficas
116;Artes graficas;1935237193-1;15;3102;3;116-Artes graficas
116;Artes graficas;1935255603-1;22;8212;1;116-Artes graficas
116;Artes graficas;1935257420-1;22;20882;11;116-Artes graficas
116;Artes graficas;1935258906-1;19;14270;13;116-Artes graficas
116;Artes graficas;1935259249-1;23;5114;8;116-Artes graficas
116;Artes graficas;1935260258-1;23;1661;1;116-Artes graficas
116;Artes graficas;1935269671-1;9;361;1;116-Artes graficas
116;Artes graficas;1935270080-1;18;5303;7;116-Artes graficas
116;Artes graficas;1935282731-1;18;3016;5;116-Artes graficas
116;Artes graficas;1935287342-1;16;1699;2;116-Artes graficas
116;Artes graficas;1935302232-1;10;4421;2;116-Artes graficas
116;Artes graficas;1935305094-1;18;254;1;116-Artes graficas
116;Artes graficas;1935318878-1;15;5526;1;116-Artes graficas
116;Artes graficas;1935328101-1;22;312;1;116-Artes graficas
116;Artes graficas;1935331737-1;24;2003;2;116-Artes graficas
116;Artes graficas;1935351202-1;5;3637;4;116-Artes graficas
116;Artes graficas;1940959119-1;24;14288;7;116-Artes graficas
116;Artes graficas;1943893190-1;20;2869;2;116-Artes graficas
116;Artes graficas;1943930159-1;7;414;1;116-Artes graficas
116;Artes graficas;1943937721-1;23;467;1;116-Artes graficas
116;Artes graficas;1973711441-1;22;8733;2;116-Artes graficas
116;Artes graficas;1977527189-1;24;29082;7;116-Artes graficas
116;Artes graficas;1977542113-1;24;9795;2;116-Artes graficas
116;Artes graficas;1977563719-1;22;1470;1;116-Artes graficas
116;Artes graficas;1977578296-1;1;147;1;116-Artes graficas
116;Artes graficas;1977914686-1;16;543;2;116-Artes graficas
116;Artes graficas;1984878424-1;22;39814;3;116-Artes graficas
116;Artes graficas;1987971426-1;11;681;1;116-Artes graficas
116;Artes graficas;871336271-1;1;106;1;116-Artes graficas
116;Artes graficas;872141178-1;3;309;1;116-Artes graficas
116;Artes graficas;872146996-1;11;197;1;116-Artes graficas
116;Artes graficas;872152795-1;24;21257;10;116-Artes graficas
116;Artes graficas;872156548-1;24;3409;14;116-Artes graficas
116;Artes graficas;872157694-1;21;817;7;116-Artes graficas
116;Artes graficas;872160407-1;21;226;2;116-Artes graficas
116;Artes graficas;872164214-1;15;265;1;116-Artes graficas
116;Artes graficas;872166899-1;21;14460;4;116-Artes graficas
116;Artes graficas;872219361-1;12;667;1;116-Artes graficas
116;Artes graficas;872226195-1;24;119190;22;116-Artes graficas
116;Artes graficas;872226310-1;11;926;2;116-Artes graficas
116;Artes graficas;872227335-1;23;32477;14;116-Artes graficas
116;Artes graficas;872227895-1;23;20161;20;116-Artes graficas
116;Artes graficas;872229591-1;13;907;1;116-Artes graficas
116;Artes graficas;872258689-1;23;4641;2;116-Artes graficas
116;Artes graficas;872261525-1;20;21934;11;116-Artes graficas
116;Artes graficas;872267871-1;24;13252;10;116-Artes graficas
116;Artes graficas;872293581-1;23;384;1;116-Artes graficas
116;Artes graficas;877364216-1;24;4651;14;116-Artes graficas
116;Artes graficas;877661938-1;24;36792;8;116-Artes graficas
116;Artes graficas;877681872-1;24;25845;9;116-Artes graficas
116;Artes graficas;877686755-1;23;6049;2;116-Artes graficas
116;Artes graficas;878154122-1;24;16525;17;116-Artes graficas
116;Artes graficas;879451469-1;13;580;4;116-Artes graficas
116;Artes graficas;862259418-1;22;30650;21;116-Artes graficas
116;Artes graficas;886453382-1;24;2193;4;116-Artes graficas
116;Artes graficas;886459202-1;21;935;5;116-Artes graficas
116;Artes graficas;886579225-1;1;240;1;116-Artes graficas
116;Artes graficas;886588161-2;11;420;1;116-Artes graficas
116;Artes graficas;891186105-1;23;20052;4;116-Artes graficas
116;Artes graficas;863317137-1;8;108;1;116-Artes graficas
116;Artes graficas;896096565-2;24;1723;2;116-Artes graficas
116;Artes graficas;896191715-1;13;441;1;116-Artes graficas
116;Artes graficas;896206537-1;23;7363;11;116-Artes graficas
116;Artes graficas;896206537-2;19;1369;4;116-Artes graficas
116;Artes graficas;896209716-1;5;1863;2;116-Artes graficas
116;Artes graficas;896307235-1;24;132323;23;116-Artes graficas
116;Artes graficas;896319279-1;23;8290;15;116-Artes graficas
116;Artes graficas;896335017-1;2;381;1;116-Artes graficas
116;Artes graficas;896337776-1;11;1035;2;116-Artes graficas
116;Artes graficas;900761370-1;24;14240;3;116-Artes graficas
116;Artes graficas;900787670-1;17;34074;9;116-Artes graficas
116;Artes graficas;915086177-1;10;1065;3;116-Artes graficas
116;Artes graficas;915092911-1;23;17618;13;116-Artes graficas
116;Artes graficas;915097785-1;13;293;2;116-Artes graficas
116;Artes graficas;915201550-1;8;418;1;116-Artes graficas
116;Artes graficas;915207727-1;21;382;3;116-Artes graficas
116;Artes graficas;929034815-1;13;6279;1;116-Artes graficas
116;Artes graficas;867591566-1;12;5389;1;116-Artes graficas
116;Artes graficas;867712628-1;24;149659;23;116-Artes graficas
116;Artes graficas;867713942-1;8;175;1;116-Artes graficas
116;Artes graficas;867714696-1;20;16748;4;116-Artes graficas
116;Artes graficas;867714925-1;23;782;1;116-Artes graficas
116;Artes graficas;867721942-1;8;5758;8;116-Artes graficas
116;Artes graficas;867725178-1;24;209026;19;116-Artes graficas
116;Artes graficas;867731389-1;12;672;2;116-Artes graficas
116;Artes graficas;867731426-1;19;13273;8;116-Artes graficas
116;Artes graficas;867733868-1;17;167943;11;116-Artes graficas
116;Artes graficas;867735897-1;22;13216;3;116-Artes graficas
116;Artes graficas;867737697-1;12;3260;5;116-Artes graficas
116;Artes graficas;867738435-1;14;8398;2;116-Artes graficas
116;Artes graficas;867739528-1;8;5267;4;116-Artes graficas
116;Artes graficas;867741066-1;24;19242;10;116-Artes graficas
116;Artes graficas;867742202-1;22;2599;2;116-Artes graficas
116;Artes graficas;867742906-1;22;866;3;116-Artes graficas
116;Artes graficas;867744722-1;20;2954;8;116-Artes graficas
116;Artes graficas;867745862-1;23;2170;8;116-Artes graficas
116;Artes graficas;867751629-1;12;320;1;116-Artes graficas
116;Artes graficas;867758681-1;12;533;1;116-Artes graficas
116;Artes graficas;867761769-1;6;421;2;116-Artes graficas
116;Artes graficas;939739110-1;24;10812;18;116-Artes graficas
116;Artes graficas;1660139192-1;24;91160;21;116-Artes graficas
116;Artes graficas;1660248949-1;13;2366;1;116-Artes graficas
116;Artes graficas;940930001-1;24;685;4;116-Artes graficas
116;Artes graficas;1673030701-2;24;14145;14;116-Artes graficas
116;Artes graficas;868770820-1;2;337;1;116-Artes graficas
116;Artes graficas;1760237081-1;24;33362;10;116-Artes graficas
116;Artes graficas;1760251172-1;12;3874;2;116-Artes graficas
116;Artes graficas;1760437885-1;22;163;1;116-Artes graficas
116;Artes graficas;1760438703-1;12;1170;1;116-Artes graficas
116;Artes graficas;1760451056-1;24;56639;12;116-Artes graficas
116;Artes graficas;1760719603-1;12;1263;2;116-Artes graficas
116;Artes graficas;1761006326-1;22;51964;8;116-Artes graficas
116;Artes graficas;1761198993-1;24;85350;19;116-Artes graficas
116;Artes graficas;1761343477-1;22;4771;7;116-Artes graficas
116;Artes graficas;1761404324-1;4;1874;2;116-Artes graficas
116;Artes graficas;1761610339-1;23;10272;5;116-Artes graficas
116;Artes graficas;956390917-1;17;10425;11;116-Artes graficas
116;Institucional;1863830436-1;22;534;4;116-Institucional
116;Institucional;1879116431-1;10;570;7;116-Institucional
116;Institucional;1935240845-1;21;11;1;116-Institucional
116;Institucional;1935242037-1;24;127177;14;116-Institucional
116;Institucional;1935244985-1;8;149;2;116-Institucional
116;Institucional;1935246643-1;9;211;2;116-Institucional
116;Institucional;1935247303-1;23;94;3;116-Institucional
116;Institucional;1935251718-1;6;8;1;116-Institucional
116;Institucional;1935257629-1;18;56;1;116-Institucional
116;Institucional;1935265304-1;7;69;1;116-Institucional
116;Institucional;1935268232-1;24;66;2;116-Institucional
116;Institucional;1935271239-1;11;20;1;116-Institucional
116;Institucional;1935272640-1;3;7;1;116-Institucional
116;Institucional;1935276050-1;24;1560;14;116-Institucional
116;Institucional;1935276103-1;23;313;4;116-Institucional
116;Institucional;1935276832-1;21;3208;5;116-Institucional
116;Institucional;1935279590-1;8;145;2;116-Institucional
116;Institucional;1935284182-1;15;587;4;116-Institucional
116;Institucional;1935285050-1;20;64;1;116-Institucional
116;Institucional;1935294536-1;24;57;3;116-Institucional
116;Institucional;1935295278-1;21;7;1;116-Institucional
116;Institucional;1935300334-1;13;23;1;116-Institucional
116;Institucional;1935313776-1;8;215;2;116-Institucional
116;Institucional;1935316831-1;17;4287;13;116-Institucional
116;Institucional;1935332238-1;15;2283;3;116-Institucional
116;Institucional;1935333810-1;7;820;2;116-Institucional
116;Institucional;1935347792-1;11;200;2;116-Institucional
116;Institucional;1937458940-1;23;152;5;116-Institucional
116;Institucional;1937879839-1;22;638;5;116-Institucional
116;Institucional;1940319634-1;14;10386;10;116-Institucional
116;Institucional;1941182127-1;3;389;2;116-Institucional
116;Institucional;1941185905-1;9;26;2;116-Institucional
116;Institucional;1942834766-1;16;11;1;116-Institucional
116;Institucional;1978583111-1;17;1702;8;116-Institucional
116;Institucional;2053116313-1;24;562;6;116-Institucional
116;Institucional;872120628-1;22;907;9;116-Institucional
116;Institucional;872123987-1;4;1057;2;116-Institucional
116;Institucional;872129871-1;20;99;2;116-Institucional
116;Institucional;872130445-1;7;88;1;116-Institucional
116;Institucional;872131828-1;23;2122;15;116-Institucional
116;Institucional;872138001-1;19;23;1;116-Institucional
116;Institucional;872142301-1;19;1349;10;116-Institucional
116;Institucional;872145974-1;24;5289;24;116-Institucional
116;Institucional;872152337-1;22;956;7;116-Institucional
116;Institucional;872153646-1;8;2297;8;116-Institucional
116;Institucional;872155204-1;23;456;3;116-Institucional
116;Institucional;872155208-1;10;9;1;116-Institucional
116;Institucional;872164996-1;17;46;3;116-Institucional
116;Institucional;872227048-1;19;11;1;116-Institucional
116;Institucional;872269576-1;24;76069;16;116-Institucional
116;Institucional;877339685-1;9;350;3;116-Institucional
116;Institucional;877686800-1;24;1644;3;116-Institucional
116;Institucional;877731478-1;12;505;1;116-Institucional
116;Institucional;879306067-1;24;34;1;116-Institucional
116;Institucional;879314605-1;14;37;1;116-Institucional
116;Institucional;879509333-1;8;86;1;116-Institucional
116;Institucional;862260281-1;4;149;1;116-Institucional
116;Institucional;886477986-1;11;4812;10;116-Institucional
116;Institucional;886565741-1;21;127;1;116-Institucional
116;Institucional;886566422-1;22;1277;9;116-Institucional
116;Institucional;886587210-1;24;2357;20;116-Institucional
116;Institucional;893779225-1;15;22;3;116-Institucional
116;Institucional;894571832-1;19;348;3;116-Institucional
116;Institucional;895422286-1;16;198;2;116-Institucional
116;Institucional;896094550-1;23;887;10;116-Institucional
116;Institucional;896096565-1;23;10589;12;116-Institucional
116;Institucional;896174698-1;23;15771;18;116-Institucional
116;Institucional;896179500-1;24;53197;18;116-Institucional
116;Institucional;896183579-1;11;1475;4;116-Institucional
116;Institucional;896193124-1;22;2943;7;116-Institucional
116;Institucional;896196542-1;22;751;3;116-Institucional
116;Institucional;896198268-1;20;1552;4;116-Institucional
116;Institucional;896206432-1;2;696;2;116-Institucional
116;Institucional;896211162-1;24;928;8;116-Institucional
116;Institucional;896211879-1;24;170071;21;116-Institucional
116;Institucional;896335113-1;7;110;1;116-Institucional
116;Institucional;896335872-1;17;585;1;116-Institucional
116;Institucional;896336838-1;19;140;1;116-Institucional
116;Institucional;896338540-1;23;4700;11;116-Institucional
116;Institucional;896374774-1;12;157;1;116-Institucional
116;Institucional;896726417-1;8;22;1;116-Institucional
116;Institucional;898268660-1;4;93;1;116-Institucional
116;Institucional;900405095-1;20;1339;13;116-Institucional
116;Institucional;900798768-1;19;211;2;116-Institucional
116;Institucional;903082484-1;12;13480;11;116-Institucional
116;Institucional;906694118-1;14;212;1;116-Institucional
116;Institucional;864924983-1;22;73;2;116-Institucional
116;Institucional;864942855-1;24;3029;6;116-Institucional
116;Institucional;911734818-1;24;520;4;116-Institucional
116;Institucional;912819289-1;22;877;2;116-Institucional
116;Institucional;915192241-1;9;338;1;116-Institucional
116;Institucional;915195299-1;11;70;1;116-Institucional
116;Institucional;915196285-1;23;48184;11;116-Institucional
116;Institucional;915202339-1;8;13149;3;116-Institucional
116;Institucional;915205635-1;24;780;1;116-Institucional
116;Institucional;915206811-1;23;420;3;116-Institucional
116;Institucional;915207657-1;4;15;1;116-Institucional
116;Institucional;915208239-1;7;147;2;116-Institucional
116;Institucional;865933942-1;20;623;2;116-Institucional
116;Institucional;925581875-1;24;4626;15;116-Institucional
116;Institucional;933105565-1;12;2109;7;116-Institucional
116;Institucional;933161782-1;24;1598;6;116-Institucional
116;Institucional;867715242-1;23;27781;12;116-Institucional
116;Institucional;867715262-1;19;281;1;116-Institucional
116;Institucional;867715768-1;16;57;3;116-Institucional
116;Institucional;867720838-1;23;368;8;116-Institucional
116;Institucional;867721844-1;22;211;1;116-Institucional
116;Institucional;867723545-1;20;494;3;116-Institucional
116;Institucional;867726919-1;24;205;1;116-Institucional
116;Institucional;867729289-1;23;1192;8;116-Institucional
116;Institucional;867742376-1;1;77;1;116-Institucional
116;Institucional;867748942-1;21;3682;5;116-Institucional
116;Institucional;867753767-1;20;321;6;116-Institucional
116;Institucional;867758222-1;8;8;1;116-Institucional
116;Institucional;939647709-1;3;1460;1;116-Institucional
116;Institucional;939665295-1;4;50;1;116-Institucional
116;Institucional;1660083738-1;24;29;1;116-Institucional
116;Institucional;1660105820-1;23;7677;12;116-Institucional
116;Institucional;1660117733-1;22;104;10;116-Institucional
116;Institucional;1660120079-1;23;823;4;116-Institucional
116;Institucional;1660129582-1;9;9;1;116-Institucional
116;Institucional;1660136206-1;24;22638;23;116-Institucional
116;Institucional;1660159661-1;15;46510;4;116-Institucional
116;Institucional;1660204712-1;20;736;7;116-Institucional
116;Institucional;1660222423-1;22;3210;3;116-Institucional
116;Institucional;1660229029-1;4;96;1;116-Institucional
116;Institucional;1660231188-1;24;156;1;116-Institucional
116;Institucional;1660263426-1;22;915;9;116-Institucional
116;Institucional;1660268880-1;3;77;1;116-Institucional
116;Institucional;1660283630-1;24;14631;13;116-Institucional
116;Institucional;1660284202-1;15;46183;2;116-Institucional
116;Institucional;1661032667-1;24;34;3;116-Institucional
116;Institucional;940160719-1;23;334;3;116-Institucional
116;Institucional;940298269-1;2;191;1;116-Institucional
116;Institucional;1664039034-1;3;15;2;116-Institucional
116;Institucional;940444594-1;19;527;2;116-Institucional
116;Institucional;1671049310-1;24;3806;12;116-Institucional
116;Institucional;1673028674-1;24;8285;14;116-Institucional
116;Institucional;1673028674-2;7;1980;5;116-Institucional
116;Institucional;1673029983-1;6;84;1;116-Institucional
116;Institucional;1673030114-1;23;1021;10;116-Institucional
116;Institucional;1673030574-1;19;135505;16;116-Institucional
116;Institucional;1673030718-1;22;1092;12;116-Institucional
116;Institucional;1673031304-1;23;2501;17;116-Institucional
116;Institucional;1673034582-1;22;242;2;116-Institucional
116;Institucional;1673037143-1;10;3007;9;116-Institucional
116;Institucional;1673037399-1;3;102;1;116-Institucional
116;Institucional;1673037680-1;24;3438;14;116-Institucional
116;Institucional;1673039879-1;24;47650;24;116-Institucional
116;Institucional;1673040149-1;15;77;1;116-Institucional
116;Institucional;1673040786-1;24;193;8;116-Institucional
116;Institucional;1673040986-1;24;2782;10;116-Institucional
116;Institucional;1673041168-1;15;7783;12;116-Institucional
116;Institucional;1673041343-1;11;30;2;116-Institucional
116;Institucional;1673041386-1;20;940;3;116-Institucional
116;Institucional;1680033601-1;24;103473;20;116-Institucional
116;Institucional;1688031045-1;24;487302;14;116-Institucional
116;Institucional;1690035273-1;24;24637;19;116-Institucional
116;Institucional;1690534372-1;24;12043;2;116-Institucional
116;Institucional;1690539339-1;24;6449;23;116-Institucional
116;Institucional;1690542098-1;21;508;3;116-Institucional
116;Institucional;943271369-1;10;365;2;116-Institucional
116;Institucional;1720036160-1;22;29820;6;116-Institucional
116;Institucional;1720047643-1;24;57076;18;116-Institucional
116;Institucional;1720048680-1;24;318;10;116-Institucional
116;Institucional;1720062407-1;22;1580;1;116-Institucional
116;Institucional;1720540080-1;8;322;2;116-Institucional
116;Institucional;1720543214-1;23;193;3;116-Institucional
116;Institucional;1720562035-1;17;2569;9;116-Institucional
116;Institucional;948293849-1;24;2062;10;116-Institucional
116;Institucional;1750028713-1;21;594;4;116-Institucional
116;Institucional;1750353820-1;23;5912;13;116-Institucional
116;Institucional;1751128901-1;10;17265;6;116-Institucional
116;Institucional;1751128918-1;24;22903;17;116-Institucional
116;Institucional;1751128921-1;24;64278;21;116-Institucional
116;Institucional;1751129067-1;23;160681;18;116-Institucional
116;Institucional;1751129394-1;23;2007;5;116-Institucional
116;Institucional;1751129449-1;24;81038;24;116-Institucional
116;Institucional;1751130199-1;24;637895;22;116-Institucional
116;Institucional;1751131223-1;24;3827;7;116-Institucional
116;Institucional;1751131446-1;23;10966;7;116-Institucional
116;Institucional;1751132090-1;24;19150;23;116-Institucional
116;Institucional;1751133024-1;23;21348;23;116-Institucional
116;Institucional;1751133042-1;4;1171;1;116-Institucional
116;Institucional;1751133180-1;24;8938;11;116-Institucional
116;Institucional;1751133303-1;12;396;1;116-Institucional
116;Institucional;1751133760-1;24;44961;22;116-Institucional
116;Institucional;1751208623-1;24;161715;7;116-Institucional
116;Institucional;1751208630-1;21;443963;19;116-Institucional
116;Institucional;1751208631-1;6;40857;1;116-Institucional
116;Institucional;1760041552-1;20;5802;3;116-Institucional
116;Institucional;1760054429-1;24;2240;6;116-Institucional
116;Institucional;1760054967-1;16;667;5;116-Institucional
116;Institucional;1760065145-1;24;15281;18;116-Institucional
116;Institucional;1760069470-1;24;4472;21;116-Institucional
116;Institucional;1760073950-1;24;6431;16;116-Institucional
116;Institucional;1760091876-1;23;4495;7;116-Institucional
116;Institucional;1760100944-1;24;82444;21;116-Institucional
116;Institucional;1760102986-1;18;7720;13;116-Institucional
116;Institucional;1760125288-1;19;749;8;116-Institucional
116;Institucional;1760141530-1;22;163;4;116-Institucional
116;Institucional;1760149499-1;16;1324;1;116-Institucional
116;Institucional;1760217306-1;7;41;1;116-Institucional
116;Institucional;1760227366-1;18;339;1;116-Institucional
116;Institucional;1760286718-1;23;621;5;116-Institucional
116;Institucional;1760307354-1;24;6313;23;116-Institucional
116;Institucional;1760342923-1;16;2034;1;116-Institucional
116;Institucional;1760364402-1;24;20993;23;116-Institucional
116;Institucional;1760369488-1;2;807;1;116-Institucional
116;Institucional;1760370332-1;21;14147;4;116-Institucional
116;Institucional;1760375129-1;2;22;1;116-Institucional
116;Institucional;1760410506-1;24;153;1;116-Institucional
116;Institucional;1760410547-1;3;7;1;116-Institucional
116;Institucional;1760410615-1;3;150;1;116-Institucional
116;Institucional;1760411110-1;8;2041;5;116-Institucional
116;Institucional;1760442536-1;23;313527;17;116-Institucional
116;Institucional;1760443483-1;21;317;3;116-Institucional
116;Institucional;1760458360-1;24;209;1;116-Institucional
116;Institucional;1760459753-1;22;140;1;116-Institucional
116;Institucional;1760466690-1;24;9596;19;116-Institucional
116;Institucional;1760495165-1;24;14009;24;116-Institucional
116;Institucional;1760506147-1;19;11135;18;116-Institucional
116;Institucional;1760520235-1;24;19905;23;116-Institucional
116;Institucional;1760540796-1;24;3776;17;116-Institucional
116;Institucional;1760542377-1;24;89;7;116-Institucional
116;Institucional;1760558229-1;22;692;7;116-Institucional
116;Institucional;1760562001-1;8;835;4;116-Institucional
116;Institucional;1760625296-1;23;5504;11;116-Institucional
116;Institucional;1760650303-1;24;36494;24;116-Institucional
116;Institucional;1760662807-1;8;63706;3;116-Institucional
116;Institucional;1760682157-1;22;140;1;116-Institucional
116;Institucional;1760696688-1;24;1556;1;116-Institucional
116;Institucional;1760701918-1;19;4413;7;116-Institucional
116;Institucional;1760754042-1;23;18266;10;116-Institucional
116;Institucional;1760778297-1;22;4673;3;116-Institucional
116;Institucional;1760798739-1;4;593;2;116-Institucional
116;Institucional;1760847086-1;13;130;1;116-Institucional
116;Institucional;1760848485-1;12;166;3;116-Institucional
116;Institucional;1760850839-1;23;184;1;116-Institucional
